label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
6	-912 mph	-0.7784	Reilly	San Bernardino	24 m/s	-1.0444	-0.6568	-152	-218	997	Statistics	-317	0.6112	170	-199
7	666 mph	-0.6347	Andrew	Anaheim	-56 m/s	-0.2389	-0.1675	1481	527	1818	Robotics Engineering	590	0.8626	1049	961
3	867 mph	2.0756	Chris	Moreno Valley	-426 m/s	0.3607	0.9222	1536	-733	1359	Computer Engineering	-1954	-0.5801	1484	-440
3	1834 mph	0.0942	Chris	Modesto	700 m/s	0.6202	0.8417	1556	171	833	Computer Engineering	538	0.8114	-995	544
9	-1028 mph	-0.7226	Michael	San Diego	325 m/s	-0.163	2.2646	-107	-187	-1126	Games and Playable Media	?	0.7301	183	1749
4	1318 mph	1.5107	Tony	Santa Ana	592 m/s	0.6127	-0.0943	1172	431	2088	Computer Science	42	0.625	1425	343
9	243 mph	-1.0615	Michael	San Diego	1086 m/s	0.7251	1.3685	1493	903	-673	Games and Playable Media	1065	1.0554	1859	1266
5	571 mph	1.5084	Eriq	Bakersfield, Long Beach	-67 m/s	-0.543	2.1179	2005	1502	-238	Computer Engineering	683	-0.0681	1150	-1155
4	1544 mph	0.1694	Lise	Riverside	76 m/s	1.4835	1.406	1112	261	1673	Computer Science	-984	1.4798	-357	1809
8	388 mph	-0.8516	Vani	Santa Ana	1830 m/s	0.3552	-0.7377	-190	-371	255	Computer Game Design	1000	0.339	500	1130
7	130 mph	0.94	Andrew	Stockton	496 m/s	0.914	-1.0276	1298	-443	-702	Technology and Information Management	-3	0.4021	1329	-686
7	1447 mph	1.3544	Andrew	Anaheim	3006 m/s	2.1388	1.5451	-103	204	-611	Robotics Engineering	1035	1.9253	1158	1013
0	1233 mph	0.7313	Tony	Oakland	350 m/s	-0.7954	0.5393	-180	211	1655	Bioinformatics	-15	0.4133	-86	1014
3	2368 mph	0.4516	Eriq	MODESTO	185 m/s	0.7007	0.1846	2218	715	431	computer engineering	1641	0.1185	1111	-968
5	-1123 mph	2.5673	Eriq	Sacramento, Fresno	-42 m/s	0.8209	-0.8116	1101	951	1272	Data Science	557	0.5982	1793	453
8	2562 mph	0.7265	Vani	Chula Vista	630 m/s	0.2378	2.9289	583	-37	438	Computer Game Design	1180	-0.5447	-43	1542
7	192 mph	-0.425	Andrew	Stockton	538 m/s	0.6513	-0.1992	646	-71	699	Computational Media	789	0.5327	-144	467
3	1855 mph	1.0602	Chris	Moreno Valley	652 m/s	-0.4137	0.8161	1446	1810	943	Computer Engineering	-1158	1.3416	2308	-731
2	1247 mph	0.5278	Inan	San Francisco	-110 m/s	0.7265	1.4031	563	462	30	Computer Engineering	519	0.6009	-147	227
0	608 mph	-0.1945	Tony	Irvine	-805 m/s	1.4198	0.7351	994	-927	-484	Human Computer Interaction	956	1.6794	-624	-1219
9	2146 mph	N/A	Michael	San Diego	-440 m/s	-0.5472	1.0622	360	275	-58	Games and Playable Media	212	-0.1531	157	943
8	42 mph	0.5677	Vani	Chula Vista	2138 m/s	-0.7155	0.2667	1352	1394	-593	Computer Game Design	805	0.9913	1394	405
5	906 mph	0.6791	eRIQ	Anaheim	-161 m/s	0.9816	2.6119	1581	1390	392	Electrical Engineering	-820	0.2844	1724	1377
5	-581 mph	2.0235	Eriq	Bakersfield	-50 m/s	0.1595	2.0114	-20	384	1388	Data Science	50	0.1344	272	1204
8	259 mph	0.7817	Vani	Chula Vista	-166 m/s	0.6181	-0.2807	1008	1596	-353	Computer Game Design	649	1.0049	541	-1610
2	220 mph	1.1124	Inan	san jose	71 m/s	-1.0157	2.2844	754	-719	175	Natural Language Processing	1539	0.1768	1166	-858
3	-187 mph	0.231	Chris	moreno valley	-702 m/s	-0.1722	1.9183	1321	1036	-516	?	-774	-0.0832	204	-1593
3	-324 mph	-1.0569	Chris	San Diego	234 m/s	0.1656	?	-253	-667	2525	Computer Engineering	1063	1.9179	-167	-593
4	-1176 mph	2.1432	Lise	Santa Ana	-227 m/s	0.5447	0.5419	1898	255	147	Computer Science	806	0.3033	973	None
5	1723 mph	0.9942	Eriq	Fresno, Bakersfield, Sacramento	-342 m/s	0.0856	1.5742	349	901	-1422	Data Science	765	-0.3312	1422	1528
1	1851 mph	0.8062	Fabrice	?	-211 m/s	0.7521	1.5251	365	-75	1312	Bioengineering	-519	-0.1263	2102	-11
0	-422 mph	0.9544	Tony	Oakland	820 m/s	0.5661	0.1717	386	645	250	Human Computer Interaction	991	0.4606	27	-53
5	2068 mph	0.8163	Eriq	Fresno	582 m/s	-0.9408	-0.2242	1603	168	-665	Electrical Engineering	1965	-0.5844	1192	522
6	1584 mph	-0.7906	Sam	Fremont	-312 m/s	-0.2753	0.2588	-289	1255	-747	Electrical Engineering	-1421	0.3249	2786	226
6	-170 mph	-0.1013	FABRICE	Fremont, San Bernardino	-20 m/s	-0.0008	0.3197	645	-573	478	Statistics	-1180	0.9735	1830	591
4	798 mph	-0.4993	Lise	Santa Ana	-583 m/s	0.0578	-0.8662	1898	209	520	Computer Science	-561	0.7822	2691	556
7	1337 mph	N/A	aNDREW	Stockton	-9 m/s	-0.8924	-1.4971	1217	-472	752	Biotechnology	1263	1.7693	-2251	-975
3	-378 mph	-0.6173	Chris	Modesto	-13 m/s	-0.523	-0.3583	-239	-665	-658	Computer Engineering	588	0.876	664	-902
2	538 mph	1.2968	Inan	San Diego	-192 m/s	1.2703	0.1079	441	-1469	745	Natural Language Processing	-1174	1.2965	736	1020
0	854 mph	2.0786	Tony	Irvine	165 m/s	0.8246	1.81	1464	-1470	827	Human Computer Interaction	-811	0.0768	1310	1079
5	-700 mph	1.4074	Eriq	Irvine	-277 m/s	0.5377	0.5228	381	1072	-52	Data Science	292	-0.9126	301	143
6	-343 mph	0.3555	Reilly	San Bernardino, Santa Clarita	40 m/s	-0.0918	0.655	1739	-735	497	Statistics	-342	0.4769	1052	-471
4	528 mph	0.6787	Lise	Santa Ana	0 m/s	-0.1242	0.6719	867	-257	390	Computer Science	517	0.238	289	-7
3	1672 mph	-0.5	Chris	Moreno Valley	1481 m/s	0.4583	0.0467	1287	206	-423	Games and Playable Media	416	1.1983	2766	-1055
3	1557 mph	-0.1976	Chris	Modesto	399 m/s	-0.2534	1.4865	594	-161	1196	Computer Engineering	-465	0.0454	1209	-138
8	939 mph	0.8706	Fabrice	Chula Vista	-1055 m/s	1.5136	-0.113	-506	1028	1169	Computer Game Design	1338	0.7772	371	1209
2	1389 mph	1.6763	Inan	San Jose	-622 m/s	1.8751	0.487	292	613	1282	Natural Language Processing	1491	0.4652	765	2122
3	-201 mph	-0.8016	Chris	Modesto	1016 m/s	0.7357	0.6451	606	-580	617	Computer Engineering	1038	1.1547	-557	-718
1	1353 mph	1.9418	Fabrice	Los Angeles	956 m/s	0.4393	-0.3137	-135	1532	-251	Bioengineering	1865	-0.3703	642	-1462
1	2143 mph	-0.3152	Fabrice	Riverside	1637 m/s	0.9702	0.7718	175	922	676	Bioengineering	966	0.8184	651	-1449
9	-209 mph	0.3644	Andrew	San Diego	612 m/s	1.3892	1.5061	1684	1716	719	Games and Playable Media	357	0.1857	1460	202
3	570 mph	-0.0193	Chris	Moreno Valley	702 m/s	2.0396	1.0328	731	466	1141	Computer Engineering	-435	0.8414	-444	903
7	1568 mph	1.6726	Andrew	Anaheim	1322 m/s	0.5792	0.6321	646	82	596	Computational Media	707	1.393	-208	1069
5	410 mph	2.2728	Eriq	Riverside	782 m/s	-0.2735	0.6659	1492	963	-53	Bioengineering	-808	0.0935	1384	-75
0	218 mph	-0.9541	Tony	Oakland	1496 m/s	-0.0342	-0.5039	91	46	241	Bioinformatics	562	1.795	191	n/a
4	1111 mph	0.2886	Chris	Fremont	661 m/s	1.3383	0.8489	344	148	1386	Computer Science	-1443	0.7699	682	-948
0	413 mph	0.6208	Tony	Irvine	-79 m/s	1.5348	-0.7003	14	1097	-87	Bioinformatics	1548	1.5236	22	-968
6	-8 mph	0.2204	Sam	Santa Clarita	174 m/s	0.0936	1.046	1070	-852	193	?	1568	-0.32	278	-38
9	1214 mph	0.4663	Inan	San Diego	-1032 m/s	0.5591	0.8898	432	-468	324	Games and Playable Media	951	-0.3135	-669	29
7	1495 mph	1.9213	Inan	Stockton	-199 m/s	0.2431	0.6555	1728	226	1255	Technology and Information Management	611	2.2138	-3	1092
4	810 mph	0.8599	Lise	Santa Ana	-989 m/s	-0.3317	1.0162	1223	214	588	Computer Science	1767	0.5471	319	967
2	993 mph	-0.2641	Inan	San Francisco	-214 m/s	-0.1113	0.9836	-905	-152	1532	Natural Language Processing	192	1.4335	664	279
0	1599 mph	0.6435	Tony	Irvine	929 m/s	-0.2408	1.6768	12	1024	68	Human Computer Interaction	-60	0.8909	1315	-1375
2	777 mph	1.1339	Inan	San Diego	177 m/s	0.588	0.5357	624	1855	1797	Natural Language Processing	1016	0.2155	-261	-67
5	1196 mph	1.0804	eRIQ	Sacramento, Bakersfield, Long Beach	483 m/s	0.6413	1.7038	1997	-730	-501	Computer Engineering	1042	-0.5308	2114	314
5	-219 mph	0.6248	Vani	Fresno, Sacramento	None	1.3475	0.6501	824	376	38	Data Science	1496	1.3803	551	422
9	n/a	1.366	Michael	Long Beach, Fresno	143 m/s	0.8893	1.2992	1672	-768	544	Games and Playable Media	-308	0.2885	-825	836
0	1598 mph	0.6759	Tony	Irvine	-486 m/s	-0.6714	1.4499	-558	0	2281	Human Computer Interaction	366	1.5358	1865	-1490
5	853 mph	0.3753	Eriq	Fresno	1452 m/s	0.4136	1.8433	1562	835	-900	Electrical Engineering	2038	-1.2425	813	404
4	2136 mph	1.6004	Lise	Santa Ana	142 m/s	-0.3859	-0.1505	2086	2112	678	Computer Science	-474	0.6073	569	1254
9	529 mph	0.4435	Michael	San Diego	1042 m/s	0.8653	1.0567	983	1158	438	Technology and Information Management	-683	0.1456	745	266
6	891 mph	0.5037	Reilly	Riverside	281 m/s	-0.3422	0.572	-90	156	64	Applied Mathematics	394	0.4822	652	1513
9	132 mph	-1.5072	Vani	San Diego	2043 m/s	0.5728	1.484	806	621	-708	Games and Playable Media	1776	1.8211	1005	-246
0	386 mph	1.1037	Tony	Oakland	-803 m/s	0.2651	1.5273	-1027	-197	-1554	bioinformatics	-1133	0.0144	1602	2453
0	639 mph	1.2014	Tony	Irvine	625 m/s	-0.6463	-0.9106	1255	-60	-1508	bioinformatics	695	0.3197	861	173
6	629 mph	0.1091	Reilly	Santa Clarita, Fremont	-915 m/s	-0.4811	0.75	159	-360	555	Applied Mathematics	1553	1.1555	834	-423
0	-2007 mph	-0.3611	Tony	Irvine	2009 m/s	0.43	1.8258	595	428	-14	Human Computer Interaction	-1316	-0.0143	581	839
2	-890 mph	0.772	Inan	San Jose	1045 m/s	1.096	1.0721	578	1144	1753	Natural Language Processing	1654	0.0758	796	536
9	1749 mph	0.9757	Michael	San Diego	102 m/s	1.4039	1.1349	1864	480	224	Games and Playable Media	1586	-0.3945	2165	-1621
2	-881 mph	1.8946	Inan	San Jose	814 m/s	0.5203	0.656	952	-70	859	nATURAL lANGUAGE pROCESSING	-93	0.7533	1566	170
2	842 mph	1.3188	Inan	San Jose	-1495 m/s	-0.2305	0.015	380	-637	505	Natural Language Processing	169	1.5417	-207	1028
2	1543 mph	0.8775	Inan	San Jose	n/a	-0.9049	1.2824	-195	525	75	Natural Language Processing	-68	-0.1842	1575	-932
7	422 mph	1.5494	Andrew	Stockton	894 m/s	2.317	0.5982	2029	1722	-1000	Computational Media	983	0.2636	960	125
6	1237 mph	0.0479	Sam	Long Beach, Sacramento	637 m/s	0.071	0.7679	1136	-431	1386	Statistics	1017	0.5073	1455	-777
1	-157 mph	1.0022	Fabrice	Los Angeles	1167 m/s	0.8277	-0.7423	-183	1388	-783	Bioengineering	1079	-0.7518	945	1315
2	53 mph	1.2616	Inan	San Francisco	-1385 m/s	2.8478	-0.0044	1159	224	935	Natural Language Processing	None	0.7258	679	394
1	870 mph	1.8221	Tony	Riverside	17 m/s	0.2498	0.7957	-195	-266	-1313	Bioengineering	235	0.7857	150	-1844
8	193 mph	0.4585	Vani	Chula Vista	1117 m/s	-1.229	0.4477	-1165	1877	14	Computer Game Design	680	0.4307	2307	-1509
7	-374 mph	0.2722	Andrew	San Bernardino, Fremont	1987 m/s	-0.4802	0.5411	1325	-34	527	Robotics Engineering	495	2.4034	191	535
7	1260 mph	0.1922	Andrew	Stockton	962 m/s	-0.9478	0.3862	566	661	928	Technology and Information Management	94	0.1418	1089	1263
6	1720 mph	-0.0144	Andrew	Fremont, Santa Clarita	2213 m/s	-1.2318	1.0231	669	134	1030	Applied Mathematics	1148	1.1709	1093	1300
7	1582 mph	2.0321	Andrew	Anaheim	1938 m/s	2.2928	0.4468	846	92	474	Computational Media	-340	0.0475	1626	-1887
8	2718 mph	-0.4987	Vani	Chula Vista	-24 m/s	0.0868	-0.1609	918	245	643	Computer Game Design	234	0.8612	1224	1360
3	546 mph	-0.5024	Chris	Moreno Valley	325 m/s	2.2081	0.8828	1121	537	252	Computer Engineering	497	1.171	2138	-1424
1	-688 mph	0.1002	Fabrice	Los Angeles	883 m/s	-0.654	1.3528	1152	-358	620	Bioengineering	-667	1.3989	583	?
9	1179 mph	0.2668	Michael	San Diego	877 m/s	-0.0527	-0.3031	1555	-68	428	Games and Playable Media	-771	0.2683	-202	1598
2	2575 mph	0.0509	Inan	San Francisco	908 m/s	-0.011	1.1708	?	-845	527	Natural Language Processing	179	0.4923	-519	259
5	-1315 mph	2.1552	Chris	San Jose	-80 m/s	0.4608	1.5881	340	611	-538	Electrical Engineering	-234	-0.0183	-790	528
0	769 mph	1.4376	Tony	Oakland	492 m/s	0.5649	1.4639	1286	-200	664	Bioinformatics	-1931	-0.7101	786	-635
2	777 mph	-0.7805		San Francisco	-200 m/s	0.0483	1.2116	-640	-770	1169	Natural Language Processing	-300	0.7962	52	736
8	-1105 mph	-0.46	Eriq	Chula Vista	-303 m/s	0.2992	0.6356	-201	-64	484	Computer Game Design	866	1.2641	1745	-467
0	-35 mph	0.2603	Tony	Irvine	-63 m/s	-0.971	-0.8488	-1616	-144	-197	Bioinformatics	498	1.6084	684	-27
3	106 mph	0.3907	Chris	Moreno Valley	1765 m/s	0.8198	1.6024	563	150	-458	Computer Engineering	-863	0.3228	-201	550
0	833 mph	1.1298	Tony	Oakland	-1548 m/s	0.5203	-0.8192	278	-406	541	Bioinformatics	-2186	-0.1698	218	803
5	1585 mph	0.6476	Eriq	Long Beach, Fresno, Bakersfield	279 m/s	1.7524	1.6644	833	210	749	dATA sCIENCE	427	0.717	270	1562
2	1076 mph	0.8933	Inan	San Francisco	-847 m/s	-0.176	1.7235	1208	476	1225	NATURAL LANGUAGE PROCESSING	-727	-0.3224	593	176
2	-426 mph	-0.7033	Inan	San Jose	-424 m/s	-1.0551	0.3032	-26	-389	410	Natural Language Processing	567	1.2399	46	1429
4	-721 mph	-0.4166	Lise	Santa Ana	254 m/s	0.3709	0.4792	986	815	-13	Computer Science	423	0.7358	-909	128
4	-631 mph	2.0671	Andrew	Santa Ana	1109 m/s	0.1782	1.7028	1819	1121	-53	Computer Science	153	0.9399	-563	-263
8	1030 mph	-0.1048	Vani	Chula Vista	414 m/s	0.3772	1.4166	811	-331	1633	Natural Language Processing	1033	0.1184	1556	11
7	1843 mph	1.725	vANI	Anaheim	807 m/s	0.5634	-0.5972	93	-110	622	Robotics Engineering	62	0.5816	846	-1125
2	385 mph	2.7999	Inan	Irvine	211 m/s	1.1632	1.3071	-365	-951	831	Natural Language Processing	-572	0.8712	1150	354
7	787 mph	0.4755	Andrew	Stockton	1643 m/s	0.6111	0.2208	2248	783	2499	Biotechnology	822	1.0724	643	-1337
6	274 mph	0.1038	Reilly	San Bernardino	-10 m/s	-0.7084	0.0434	-355	-372	373	Applied Mathematics	1015	0.8392	1311	1074
0	-592 mph	1.1933	Tony	Irvine	-846 m/s	0.56	-0.4258	323	-631	-678	Bioinformatics	-1290	0.8524	958	631
2	1375 mph	-0.4986		San Jose	-35 m/s	0.8397	1.789	113	-242	-325	N/A	-158	1.0089	655	-611
9	2034 mph	0.1418	Michael	San Diego	521 m/s	0.2682	-0.1902	569	-207	-699	gAMES AND pLAYABLE mEDIA	350	-0.104	552	-599
3	288 mph	1.3925	iNAN	Modesto	1455 m/s	0.9722	2.7782	1832	-560	1679	Computer Engineering	587	1.7868	30	471
1	-327 mph	1.5705	Fabrice	Riverside	617 m/s	0.2724	-0.1304	1161	275	396	Bioengineering	-262	-0.7028	-41	-352
2	1752 mph	1.3562	Inan	San Jose	457 m/s	0.0603	0.6136	1147	-143	958	Natural Language Processing	-231	1.0376	129	1424
4	-1300 mph	0.8415	Lise	Santa Ana	358 m/s	-0.1044	1.7123	907	1875	599	Computer Science	1209	1.3892	-332	-32
9	78 mph	0.4985	Andrew	San Diego	-698 m/s	0.3808	0.514	-202	1064	-904	Games and Playable Media	9	1.5495	803	189
3	-877 mph	0.9917	Chris	Moreno Valley	508 m/s	0.8989	1.7439	981	-1448	1989	Computer Engineering	-824	0.0067	1674	-162
2	749 mph	0.5217	Inan	San Francisco	-1655 m/s	0.5877	1.2492	491	251	-304	Natural Language Processing	2043	1.0471	1378	1414
2	1324 mph	1.3278	Inan	San Jose	919 m/s	-0.5702	-0.2792	793	899	856	Natural Language Processing	109	-0.8001	865	-1120
0	330 mph	1.8663	Tony	Oakland	-251 m/s	0.8157	0.2896	-921	-359	552	Bioinformatics	985	1.4441	-415	-665
3	376 mph	0.7645	Andrew	Modesto	1114 m/s	-0.0458	0.4311	919	1305	805	Computer Engineering	1665	-0.4148	1661	836
6	157 mph	-0.6148	Sam	San Bernardino	3 m/s	0.8354	-0.7472	945	-673	769	Statistics	2432	1.0821	-279	57
6	-1268 mph	0.0846	Reilly	Chula Vista	-594 m/s	1.4014	0.3756	781	-599	-448	Applied Mathematics	884	0.5366	1539	111
0	-1162 mph	-0.1411	Tony	Chula Vista	-1067 m/s	-0.8704	1.9622	547	-181	-991	Human Computer Interaction	1430	-1.1303	1543	1829
3	95 mph	1.2657	Fabrice	Moreno Valley	710 m/s	0.7769	0.4598	-347	-533	216	cOMPUTER eNGINEERING	989	-0.9193	3428	-416
0	-1010 mph	-0.0015	Reilly	Oakland	-58 m/s	1.3196	0.1588	497	831	243	Bioinformatics	912	-0.3901	1362	-73
5	2577 mph	0.5979	Eriq	Fresno	-883 m/s	0.2109	0.4754	-152	2325	308	Data Science	646	0.6118	3160	2406
0	-1330 mph	0.0157	Tony	Anaheim	-897 m/s	0.4148	0.3975	1442	-757	574	Human Computer Interaction	-989	-0.7046	-1343	-844
0	2271 mph	1.1823	Tony	Oakland	1001 m/s	0.4013	0.6778	1006	1257	1009	Human Computer Interaction	-591	0.963	-348	87
9	1110 mph	1.2922	Michael	San Diego	1360 m/s	-0.2043	None	480	1489	149	Games and Playable Media	413	-1.6717	430	-1276
2	-324 mph	0.929	Inan	San Francisco	778 m/s	-0.0655	0.4095	466	260	40	Natural Language Processing	-777	0.8882	-1395	1494
2	1737 mph	1.749	Inan	San Jose	769 m/s	0.8479	-0.6748	156	-265	-1328	Natural Language Processing	420	0.0961	-1317	-199
5	1119 mph	0.1881	Eriq	Long Beach, Fresno	573 m/s	0.9554	1.313	995	1170	2398	Electrical Engineering	2397	0.0631	954	867
6	322 mph	0.0832	Sam	San Bernardino	-198 m/s	2.1481	-0.1546	1608	200	970	Statistics	1351	-0.0203	1484	-722
5	304 mph	1.1997	Eriq	Sacramento, Bakersfield	-409 m/s	0.4637	1.045	943	1350	752	Electrical Engineering	-846	0.8591	-596	537
6	-633 mph	-1.6371	Sam	San Bernardino, Fremont	720 m/s	0.4137	-1.4023	-223	901	2311	Applied Mathematics	-101	0.9293	1204	459
8	1093 mph	-0.2001	Vani	San Jose	833 m/s	0.5608	0.9225	-27	1014	1966	Computer Game Design	1661	0.4784	-1075	350
0	2990 mph	1.1372	Tony	Oakland	-402 m/s	0.659	0.6414	-768	55	783	Human Computer Interaction	1147	0.7554	-559	-1097
9	1118 mph	0.6258	Michael	San Diego	51 m/s	0.418	2.3781	924	223	58	Computer Engineering	1490	1.0134	1411	-137
7	1337 mph	-0.2201	Andrew	Anaheim	1653 m/s	1.5798	0.5391	1914	1782	-942	Computational Media	597	0.6404	-946	-306
9	950 mph	-2.2981	Michael	San Diego	1416 m/s	-0.5647	1.0503	2046	57	172	Games and Playable Media	672	0.2519	-49	683
8	578 mph	-2.0355	Vani	Chula Vista	1295 m/s	0.7852	0.473	-252	-158	60	Computer Game Design	2526	0.1627	1493	1968
8	1440 mph	1.5092	Vani	Chula Vista	2384 m/s	-0.1289	1.0251	1467	1103	152	Computer Game Design	1789	1.733	-187	-899
3	-316 mph	-0.8813	Chris	Moreno Valley	2309 m/s	0.3092	2.1867	755	473	1580	Computer Engineering	-32	-1.495	682	-936
9	2061 mph	-0.0207	Michael	San Diego	1539 m/s	1.4145	0.7642	-341	978	-319	Games and Playable Media	2131	1.3258	699	-1967
6	872 mph	1.9201	SAM	Santa Clarita	-98 m/s	1.2483	1.2768	543	-995	712	Applied Mathematics	1428	1.4973	-27	798
0	-370 mph	1.0909	Tony	Oakland	-884 m/s	2.3102	-0.8146	435	-820	704	Bioinformatics	382	0.5548	1318	1701
1	-274 mph	0.8816	Andrew	Los Angeles	228 m/s	1.0608	1.2141	567	1409	1212	Bioengineering	-82	1.3092	223	-1065
3	625 mph	-0.6422	Chris	Moreno Valley	1760 m/s	1.9447	0.846	-491	245	-535	Computer Engineering	-397	0.5046	50	319
4	-976 mph	1.3823	Lise	Santa Ana	1137 m/s	N/A	-0.1089	-294	-1173	361	Computer Science	1040	0.3558	491	598
8	1242 mph	0.291	Vani	Chula Vista	1027 m/s	NULL	0.1134	982	316	N/A	Computer Game Design	638	0.9149	1150	-1734
9	1253 mph	0.5751	Michael	San Diego	478 m/s	0.9865	-0.2803	607	900	625	Games and Playable Media	-587	0.6448	-805	1581
0	-262 mph	0.2836	Tony	Irvine	3158 m/s	-0.7096	0.289	-53	-549	205	Human Computer Interaction	-69	1.245	-1213	432
4	727 mph	NULL	Lise	Santa Ana	797 m/s	1.5902	1.1934	1010	-116	1308	Computer Science	-783	-0.1907	-1369	395
4	-436 mph	0.6509	Lise	santa ana	704 m/s	1.5432	2.3941	946	525	1236	Computer Science	394	1.8084	1618	928
6	1185 mph	0.1216	Reilly	Santa Clarita	682 m/s	0.9142	1.2004	1408	1591	795	Statistics	316	1.1031	1155	-628
8	330 mph	-1.8789	Vani	Chula Vista	1306 m/s	1.3258	None	509	-186	-1144	Computer Game Design	782	-1.1872	897	-199
9	557 mph	-1.4708	Lise	San Diego	2099 m/s	0.5967	1.3642	1235	234	1210	Games and Playable Media	328	0.7199	1602	-844
4	-1087 mph	1.2992	Lise	Santa Ana	-736 m/s	0.3257	0.5379	109	21	655	Computer Science	828	0.1009	1794	-1452
8	1153 mph	-0.1952	Vani	Chula Vista	441 m/s	1.538	-0.2291	1271	1859	797	Computer Game Design	704	0.5809	2125	1503
5	1819 mph	-0.1434	Eriq	Fresno, Bakersfield, Sacramento	-689 m/s	-0.4306	-0.2295	1405	-506	-94	Data Science	345	0.0937	3236	-933
3	30 mph	0.928	Chris	Sacramento, Bakersfield	749 m/s	-0.0689	2.7717	856	-13	-384	Computer Engineering	167	-0.1266	1496	-1888
2	1235 mph	1.371	Inan	Oakland	-983 m/s	0.1554	-1.0254	303	361	1676	Natural Language Processing	-911	-0.3829	-2187	-1782
7	None	1.0055	Andrew	Stockton	1664 m/s	1.6682	1.5057	1637	907	268	Technology and Information Management	1340	2.1723	549	170
2	-1617 mph	1.1695	Inan	San Francisco	-799 m/s	1.0803	-1.4614	469	-604	-1205	Natural Language Processing	-712	0.3239	346	1692
0	-1048 mph	2.2042	Tony	Santa Ana	101 m/s	0.0191	0.0079	56	1065	412	Human Computer Interaction	-476	-0.0614	490	-703
2	557 mph	1.0749	Inan	San Francisco	777 m/s	0.7015	1.7312	-224	578	1461	Natural Language Processing	413	0.0297	-1322	-853
4	60 mph	-0.2753	Vani	Santa Ana	-20 m/s	0.0846	1.2192	552	-19	-106	Computer Science	1054	0.1019	1434	2122
9	-680 mph	-1.5325	Michael	San Diego	153 m/s	1.499	1.0104	1807	1963	367	Games and Playable Media	266	2.5883	818	13
8	533 mph	-0.5121	Vani	Chula Vista	2112 m/s	1.4404	1.1854	1225	803	-227	Computer Game Design	1542	0.7028	334	360
3	576 mph	-0.2398	Chris	Modesto	419 m/s	0.4869	1.657	121	-166	1472	Computer Engineering	1513	-0.1248	1327	-1657
0	423 mph	0.1646	Tony	Irvine	-545 m/s	0.9359	-0.6064	620	647	272	Human Computer Interaction	-36	0.1384	766	-47
5	909 mph	0.274	Eriq	Bakersfield, Sacramento, Long Beach	-538 m/s	-1.1389	1.3453	NULL	984	354	Electrical Engineering	-1011	0.3128	-484	962
2	2040 mph	1.0469	Inan	Chula Vista	788 m/s	-0.0678	0.8813	766	54	1356	Natural Language Processing	-1459	-0.0129	301	1199
2	-632 mph	0.2666	Inan	San Francisco	-1443 m/s	-0.0545	-0.1197		-719	741	Natural Language Processing	113	-0.2514	-535	-167
8	374 mph	-0.551	Vani	Chula Vista	-532 m/s	-0.0943	0.5241	1035	116	750	Computer Game Design	-191	1.5493	783	844
4	1818 mph	0.99	Lise	Santa Ana	-747 m/s	1.0601	1.3874	64	1487	652	Computer Science	-1095	0.9113	812	1507
9	1699 mph	-0.5509	Michael	Chula Vista	-560 m/s	-0.1013	1.7367	-1192	-885	-280	Games and Playable Media	-179	-0.8898	-348	51
4	148 mph	1.8225	Lise	Santa Ana	-690 m/s	-0.0291	2.4338	-1390	717	739	Computer Science	-497	0.0695	-1500	-574
9	-16 mph	0.4263	Michael	Irvine	2737 m/s	1.1708	0.9344	2027	-14	2034	Games and Playable Media	443	0.6953	115	266
7	-42 mph	1.449	Andrew	Stockton	184 m/s	-0.723	-0.256	-71	353	-915	Biotechnology	829	1.136	2570	42
6	-523 mph	0.7559	Sam	San Francisco	1302 m/s	0.4393	-0.3475	1622	-348	N/A	Applied Mathematics	-1002	0.3667	402	1304
8	1027 mph	-0.2168	Vani	CHULA VISTA	520 m/s	0.526	0.0429	1139	-166	-627	Computer Game Design	1987	0.398	3454	-2381
6	-945 mph	-0.7166	Sam	Santa Clarita	-83 m/s	-0.4876	0.2258	947	85	461	Applied Mathematics	-860	1.4294	734	885
7	730 mph	0.5978	Andrew	Stockton	890 m/s	1.3845	0.8685	2893	1739	1425	Computational Media	-1362	1.8146	1604	41
6	-73 mph	0.183	Sam	San Bernardino, Fremont	-1046 m/s	0.1809	N/A	810	610	-489	Applied Mathematics	380	1.3469	-638	24
4	114 mph	0.5437	Lise	Santa Ana	1094 m/s	0.034	2.0547	501	1219	1578	Computer Science	-440	0.0635	-1048	40
3	-678 mph	0.9677	Chris	Modesto	1073 m/s	0.0657	1.4534	1208	696	-232	Natural Language Processing	-524	1.328	835	615
7	1358 mph	0.7098	Lise	Stockton	170 m/s	0.7832	1.4095	2151	567	1042	Computational Media	1650	1.0641	-751	1064
2	497 mph	0.0966	Inan	San Francisco	-531 m/s	-0.3575	-0.2372	1416	217	938	Natural Language Processing	911	0.2798	703	1190
7	1084 mph	1.4074	Andrew	Anaheim	1403 m/s	0.7102	0.7861	1743	2130	1409	Games and Playable Media	270	1.4874	1705	-975
5	361 mph	NULL	Eriq	Sacramento, Bakersfield	-893 m/s	1.0277	1.4433	773	410	2943	Data Science	877	-0.0388	3002	749
7	938 mph	0.4796	Inan	Anaheim	2192 m/s	0.2792	0.5185	859	1524	76	Biotechnology	-987	2.2572	2418	631
